item_id,layer,source_split,primary_trait,activation_path,hidden_dim,token_position,model_name
commonsense_test_002179,40,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002179_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002179,47,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002179_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002210,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002210_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002210,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002210_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002210,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002210_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002266,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002266_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002266,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002266_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002266,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002266_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002299,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002299_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002299,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002299_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002299,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002299_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002338,32,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002338_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002338,40,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002338_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002338,47,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002338_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002405,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002405_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002405,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002405_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002405,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002405_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002430,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002430_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002430,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002430_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002430,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002430_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002506,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002506_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002506,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002506_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002506,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002506_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002512,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002512_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002512,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002512_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002512,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002512_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002567,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002567_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002567,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002567_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002567,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002567_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002583,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002583_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002583,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002583_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002583,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002583_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002727,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002727_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002727,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002727_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002727,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002727_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002784,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002784_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002784,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002784_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002784,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002784_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002867,32,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002867_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002867,40,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002867_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002867,47,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002867_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002966,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002966_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002966,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002966_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002966,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002966_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002969,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002969_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002969,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002969_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002969,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002969_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002972,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002972_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002972,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002972_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002972,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002972_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002988,32,commonsense,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002988_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002988,40,commonsense,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002988_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_002988,47,commonsense,harmlessness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_002988_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003024,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003024_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003024,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003024_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003024,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003024_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003083,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003083_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003083,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003083_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003083,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003083_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003137,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003137_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003137,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003137_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003137,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003137_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003190,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003190_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003190,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003190_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003190,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003190_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003273,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003273_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003273,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003273_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003273,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003273_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003315,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003315_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003315,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003315_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003315,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003315_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003318,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003318_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003318,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003318_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003318,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003318_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003362,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003362_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003362,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003362_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003362,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003362_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003437,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003437_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003437,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003437_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003437,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003437_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003535,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003535_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003535,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003535_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003535,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003535_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003563,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003563_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003563,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003563_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003563,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003563_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003589,32,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003589_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003589,40,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003589_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003589,47,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003589_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003590,32,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003590_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003590,40,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003590_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003590,47,commonsense,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003590_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003599,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003599_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003599,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003599_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003599,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003599_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003614,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003614_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003614,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003614_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003614,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003614_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003672,32,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003672_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003672,40,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003672_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003672,47,commonsense,compassion,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003672_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003758,32,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003758_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003758,40,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003758_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003758,47,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003758_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003813,32,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003813_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003813,40,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003813_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
commonsense_test_003813,47,commonsense,fairness,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_003813_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000026,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000026_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000026,40,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000026_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000026,47,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000026_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000032,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000032_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000032,40,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000032_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000032,47,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000032_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000033,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000033_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000033,40,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000033_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000033,47,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000033_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000070,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000070_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000070,40,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000070_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000070,47,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000070_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000093,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000093_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000093,40,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000093_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000093,47,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000093_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000120,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000120_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000120,40,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000120_layer40.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000120,47,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000120_layer47.npy,3840,last_prompt_token,google/gemma-3-12b-it
deontology_test_000134,32,deontology,honesty,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/deontology_test_000134_layer32.npy,3840,last_prompt_token,google/gemma-3-12b-it
